measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Bosnia and Herzegovina,Both,All ages,Total cancers,Rate,2019,286.6724676632,354.25931324724064,229.6796777193953
Deaths,Bulgaria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,2500.7017631730387,3030.2967470050557,2032.293980028652
Deaths,Bulgaria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,36.06109782664259,43.69806469798707,29.306474328757716
Deaths,Cyprus,Both,All ages,Total burden related to hepatitis B,Number,2019,16.12853863798319,21.121637544470246,12.086871594034676
Deaths,Cyprus,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.2279267984220223,1.6080703496801672,0.9202193622457651
Deaths,Cyprus,Both,All ages,Total burden related to hepatitis C,Number,2019,49.77546349046686,62.01789487887569,39.353641745311556
Deaths,Cyprus,Both,All ages,Total burden related to hepatitis C,Rate,2019,3.789594760921499,4.721657480123318,2.996141956765047
Deaths,Cyprus,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,21.707376259996796,29.649653737779605,15.557255588336671
Deaths,Cyprus,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.6526648589418085,2.2573405567453104,1.1844328538129802
Deaths,Cyprus,Both,All ages,Total cancers,Number,2019,2267.551593966279,2519.4220714689113,2019.208840439192
Deaths,Cyprus,Both,All ages,Total cancers,Rate,2019,172.63730034898802,191.81315477689478,153.7300249228273
Deaths,Denmark,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,3199.3589084301348,3571.9527456168144,2700.3708519498923
Deaths,Denmark,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,55.13537629148068,61.55638187576967,46.53618656428247
Deaths,Albania,Both,All ages,Injuries,Number,2019,833.7052689053621,1048.2261444760939,661.1996860461722
Deaths,Albania,Both,All ages,Injuries,Rate,2019,30.64695097535236,38.53272428399168,24.30565706965161
Deaths,Central African Republic,Both,All ages,Total burden related to hepatitis B,Number,2019,363.097539299058,600.9614299145354,206.83654092377319
Deaths,Central African Republic,Both,All ages,Total burden related to hepatitis B,Rate,2019,6.851073871511375,11.339187696566876,3.9026770160222117
Deaths,Central African Republic,Both,All ages,Total burden related to hepatitis C,Number,2019,374.46979440019,604.1203542436763,225.44048769891947
Deaths,Central African Republic,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.065650263116577,11.398791581449267,4.2537039436743305
Deaths,Central African Republic,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,76.17004576743506,129.9359139572201,44.0216262161443
Deaths,Central African Republic,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.437207785424541,2.4516843237267567,0.8306181686967129
Deaths,Central African Republic,Both,All ages,Total cancers,Number,2019,2652.4004140150782,3475.6370970588464,1953.7340884376172
Deaths,Central African Republic,Both,All ages,Total cancers,Rate,2019,50.0465830980965,65.57975178923851,36.863859201622454
Deaths,Turkey,Both,All ages,Non-communicable diseases,Number,2019,405752.31217996276,481212.0512196358,340821.2684789246
Deaths,Turkey,Both,All ages,Non-communicable diseases,Rate,2019,498.71416369181003,591.462472248291,418.90677828709715
Deaths,Belize,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,301.253764103833,333.6597825239368,271.0910443849771
Deaths,Belize,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,73.45977131110837,81.36187573568208,66.10468813311189
Deaths,Austria,Both,All ages,Non-communicable diseases,Number,2019,76504.78331730365,77841.27666682398,75244.81146930384
Deaths,Austria,Both,All ages,Non-communicable diseases,Rate,2019,858.0438730725283,873.0333924232576,843.912585098857
Deaths,Côte d'Ivoire,Both,All ages,Injuries,Number,2019,12488.719625423368,16268.544415770473,8964.76729420443
Deaths,Côte d'Ivoire,Both,All ages,Injuries,Rate,2019,47.718719008330915,62.161224123436476,34.25388865455564
Deaths,Congo,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,16126.980496776934,19426.890031238167,13569.131349934683
Deaths,Congo,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,306.25619606734386,368.9224677598303,257.6818736774477
Deaths,Slovenia,Both,All ages,Non-communicable diseases,Number,2019,18659.842212524873,23138.72529796698,15178.264189467338
Deaths,Slovenia,Both,All ages,Non-communicable diseases,Rate,2019,899.5857399331754,1115.5114325838447,731.7398435780048
Deaths,Benin,Both,All ages,Injuries,Number,2019,6327.316315516603,8503.557978560488,4597.106567837986
Deaths,Benin,Both,All ages,Injuries,Rate,2019,49.9561083180288,67.13820556494848,36.2955702229162
Deaths,Algeria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,18115.316015177217,21906.20472763149,15033.870023819189
Deaths,Algeria,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,43.28910224245395,52.34796541247591,35.925552500195
Deaths,Spain,Both,All ages,Non-communicable diseases,Number,2019,394267.83407128806,401816.43164736364,387247.9246343844
Deaths,Spain,Both,All ages,Non-communicable diseases,Rate,2019,856.7088257680334,873.1112547940493,841.4551888974179
Deaths,Austria,Both,All ages,Total burden related to hepatitis B,Number,2019,166.88844884409866,217.60715267481137,124.25354774172233
Deaths,Austria,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.8717471615251122,2.440585751546714,1.3935729339317766
Deaths,Austria,Both,All ages,Total burden related to hepatitis C,Number,2019,557.5897304862668,690.433947964779,433.40771596965436
Deaths,Austria,Both,All ages,Total burden related to hepatitis C,Rate,2019,6.25368024307171,7.743602336018414,4.86090959421107
Deaths,Austria,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,244.57429799278856,323.73727118984226,178.1548961231231
Deaths,Austria,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.743037347525724,3.630894304707297,1.9981066601066226
Deaths,Austria,Both,All ages,Total cancers,Number,2019,21920.393347837147,23159.695847268107,20253.144557839965
Deaths,Austria,Both,All ages,Total cancers,Rate,2019,245.84945400658873,259.7489236921617,227.15032766292754
Deaths,Belgium,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,8224.983731508359,9129.142328844255,6925.35601837146
Deaths,Belgium,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,72.02788777351378,79.94579206417977,60.64677844553147
Deaths,Albania,Both,All ages,Total burden related to hepatitis B,Number,2019,123.3671777516936,172.77370867091835,83.29580742893451
Deaths,Albania,Both,All ages,Total burden related to hepatitis B,Rate,2019,4.534969358521494,6.3511501929448695,3.061948415030016
Deaths,Albania,Both,All ages,Total burden related to hepatitis C,Number,2019,144.85541236926016,201.19308552579594,99.28921608593521
Deaths,Albania,Both,All ages,Total burden related to hepatitis C,Rate,2019,5.324875452957114,7.395844621186949,3.6498650677380304
Deaths,Albania,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,48.6483151987705,69.66446398294974,32.22840369547962
Deaths,Albania,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.7883088742953,2.5608611244749317,1.1847140049457303
Deaths,Albania,Both,All ages,Total cancers,Number,2019,4688.510033656792,6037.6244124934965,3546.451608692656
Deaths,Albania,Both,All ages,Total cancers,Rate,2019,172.34932116668446,221.9426772008118,130.36732840943702
Deaths,Bosnia and Herzegovina,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,681.0075695327291,846.4168095544504,552.846914795502
Deaths,Bosnia and Herzegovina,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,20.636703539324884,25.649131596968132,16.753026535510283
Deaths,Italy,Both,All ages,Total burden related to hepatitis B,Number,2019,1713.8530957693417,1926.9431133318158,1517.137227714834
Deaths,Italy,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.841590148720866,3.1948960978660987,2.5154327469338496
Deaths,Italy,Both,All ages,Total burden related to hepatitis C,Number,2019,8050.341263519179,8856.412933655745,7095.931464607368
Deaths,Italy,Both,All ages,Total burden related to hepatitis C,Rate,2019,13.347567819392555,14.684044862073305,11.765144279635768
Deaths,Italy,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,2551.714670142116,3285.708353703402,1868.4783216548149
Deaths,Italy,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,4.230775255429602,5.447746083080863,3.0979607324683966
Deaths,Togo,Both,All ages,Total burden related to hepatitis B,Number,2019,712.9406002716538,966.3709655427958,504.57154966914874
Deaths,Togo,Both,All ages,Total burden related to hepatitis B,Rate,2019,9.000040492271264,12.199302181873875,6.369625150454436
Deaths,Togo,Both,All ages,Total burden related to hepatitis C,Number,2019,115.30491253881532,167.45197485423006,78.96220535730872
Deaths,Togo,Both,All ages,Total burden related to hepatitis C,Rate,2019,1.4555895419782792,2.1138851590505827,0.9968054074968276
Deaths,Togo,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,116.9926158556257,175.98627378973333,75.34470369756191
Deaths,Togo,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.4768948206851538,2.221620692646804,0.9511386837807503
Deaths,Togo,Both,All ages,Total cancers,Number,2019,3821.7262444008693,4824.168899956262,3063.3156564410033
Deaths,Togo,Both,All ages,Total cancers,Rate,2019,48.24482002691068,60.899485068768094,38.6707741683845
Deaths,Republic of Moldova,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,264.69680635907156,382.7354814198348,175.70724595631154
Deaths,Republic of Moldova,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,7.176873439684555,10.377322449824701,4.764049419445355
Deaths,Republic of Moldova,Both,All ages,Total cancers,Number,2019,6235.064071713993,7016.111359221913,5487.573558636602
Deaths,Republic of Moldova,Both,All ages,Total cancers,Rate,2019,169.05480026953097,190.23177482376593,148.78766942079716
Deaths,Russian Federation,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,67687.06986280289,74294.40335185135,61694.474818137736
Deaths,Russian Federation,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,46.134307981009925,50.63774946155956,42.04986133623085
Deaths,Bulgaria,Both,All ages,Injuries,Number,2019,3497.200997446888,4310.437565741153,2813.5254233106493
Deaths,Bulgaria,Both,All ages,Injuries,Rate,2019,50.43100666604246,62.15819616034342,40.57213739834936
Deaths,Niger,Both,All ages,Injuries,Number,2019,12011.783584409219,16262.62159135778,8496.140871013597
Deaths,Niger,Both,All ages,Injuries,Rate,2019,51.56300334236083,69.81058271472118,36.47139802767173
Deaths,Bahrain,Both,All ages,Injuries,Number,2019,385.0295809201261,469.09959017828965,316.479755326432
Deaths,Bahrain,Both,All ages,Injuries,Rate,2019,26.688285664687232,32.515589680012276,21.93676157831185
Deaths,Burkina Faso,Both,All ages,Non-communicable diseases,Number,2019,66773.40319331596,83559.70784206867,52750.617348488064
Deaths,Burkina Faso,Both,All ages,Non-communicable diseases,Rate,2019,294.2626054880184,368.2378936451456,232.4658226139559
Deaths,Belize,Both,All ages,Injuries,Number,2019,321.0311808261689,361.16001582558334,283.70340671548
Deaths,Belize,Both,All ages,Injuries,Rate,2019,78.28243141585153,88.06772007708186,69.18017253493414
Deaths,Portugal,Both,All ages,Total burden related to hepatitis B,Number,2019,258.1600443715158,333.2484314248912,198.73613208060613
Deaths,Portugal,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.4237505574484026,3.128722236631307,1.8658457085726161
Deaths,Portugal,Both,All ages,Total burden related to hepatitis C,Number,2019,768.551920234526,938.4985813263803,611.1592905275393
Deaths,Portugal,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.215594301710631,8.811148391270304,5.737904464310413
Deaths,Portugal,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,317.4565205292741,411.69672777539387,235.35407336324718
Deaths,Portugal,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.980458964793065,3.8652386192237325,2.209635375220995
Deaths,Portugal,Both,All ages,Total cancers,Number,2019,31145.44399186035,32751.616060605815,28694.78602215587
Deaths,Portugal,Both,All ages,Total cancers,Rate,2019,292.41080826827834,307.4904479408591,269.4026637095539
Deaths,Spain,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,18133.611394718584,20376.110150281624,15250.541916682845
Deaths,Spain,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,39.40271962965729,44.27546934354166,33.1380668893349
Deaths,Maldives,Both,All ages,Injuries,Number,2019,124.47752316009294,143.14117749823757,107.7594862839972
Deaths,Maldives,Both,All ages,Injuries,Rate,2019,24.97472100769962,28.719329257012408,21.62047442424269
Deaths,Tunisia,Both,All ages,Total burden related to hepatitis B,Number,2019,211.4836782149717,312.8318301425108,142.64044953813732
Deaths,Tunisia,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.8276089411626417,2.7034438528516684,1.2326765032068705
Deaths,Tunisia,Both,All ages,Total burden related to hepatitis C,Number,2019,825.8500742555449,1195.627932781164,559.9457239728162
Deaths,Tunisia,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.136867452414175,10.33242999506317,4.838963556602542
Deaths,Tunisia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,199.64109389655695,302.0219678325006,126.76268247864122
Deaths,Tunisia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.7252671757389921,2.6100267098491257,1.0954633183002993
Deaths,Tunisia,Both,All ages,Total cancers,Number,2019,10085.635310712973,13313.624970346926,7568.597721902859
Deaths,Tunisia,Both,All ages,Total cancers,Rate,2019,87.1584863037424,115.05426915432614,65.40664029189189
Deaths,Turkey,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,26763.99190396529,31024.312947363116,22720.413138850225
Deaths,Turkey,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,32.89588608313433,38.13228864311388,27.925883592373676
Deaths,Benin,Both,All ages,Total burden related to hepatitis B,Number,2019,1019.9540553457562,1376.8611519927815,715.2277149063068
Deaths,Benin,Both,All ages,Total burden related to hepatitis B,Rate,2019,8.052850960416285,10.870742257528736,5.646942782091413
Deaths,Benin,Both,All ages,Total burden related to hepatitis C,Number,2019,174.14599977883483,243.37335775393933,118.90586046816554
Deaths,Benin,Both,All ages,Total burden related to hepatitis C,Rate,2019,1.3749362279816124,1.9215075105164108,0.9387983386620232
Deaths,Bahrain,Both,All ages,Total burden related to hepatitis B,Number,2019,41.768480090610915,57.4415370064041,30.1489299526075
Deaths,Bahrain,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.8951778867849485,3.9815542093729097,2.0897699681592834
Deaths,Bahrain,Both,All ages,Total burden related to hepatitis C,Number,2019,78.44391595953131,105.85350391288341,57.02196901042972
Deaths,Bahrain,Both,All ages,Total burden related to hepatitis C,Rate,2019,5.437331938968578,7.337224699161939,3.952471897033258
Deaths,Bahrain,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,21.02478433221763,30.06262531737695,14.070566178851726
Deaths,Bahrain,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.457330756134988,2.083787771275306,0.9752998425411437
Deaths,Bahrain,Both,All ages,Total cancers,Number,2019,811.9938704218501,987.3292362230711,647.9623472640558
Deaths,Bahrain,Both,All ages,Total cancers,Rate,2019,56.28327132685661,68.43662411196681,44.91344322796798
Deaths,Peru,Both,All ages,Non-communicable diseases,Number,2019,108062.69658860746,137095.00749862142,83498.36160198813
Deaths,Peru,Both,All ages,Non-communicable diseases,Rate,2019,317.8744915532285,403.2752020710238,245.6166658583813
Deaths,Democratic Republic of the Congo,Both,All ages,Non-communicable diseases,Number,2019,219358.36750253383,263221.3311777653,179987.94522704705
Deaths,Democratic Republic of the Congo,Both,All ages,Non-communicable diseases,Rate,2019,250.20788997179164,300.2395332322758,205.30059786799615
Deaths,Republic of Moldova,Both,All ages,Non-communicable diseases,Number,2019,37174.25065331048,41186.50957162331,33512.689821280124
Deaths,Republic of Moldova,Both,All ages,Non-communicable diseases,Rate,2019,1007.9263736639222,1116.7130071713723,908.6484146864339
Deaths,Yemen,Both,All ages,Non-communicable diseases,Number,2019,95941.43194293683,119079.01540773893,79787.5467993714
Deaths,Yemen,Both,All ages,Non-communicable diseases,Rate,2019,304.54797213099107,377.9938649169994,253.2705118838287
Deaths,United Arab Emirates,Both,All ages,Injuries,Number,2019,6411.853089435257,8899.96257424899,4453.970304817228
Deaths,United Arab Emirates,Both,All ages,Injuries,Rate,2019,69.37955482494833,96.3021817167807,48.19425408559632
Deaths,Bosnia and Herzegovina,Both,All ages,Injuries,Number,2019,1203.7876584500505,1479.3294185237023,956.1038136072174
Deaths,Bosnia and Herzegovina,Both,All ages,Injuries,Rate,2019,36.478609259478816,44.82840428340981,28.97299800612835
Deaths,Algeria,Both,All ages,Non-communicable diseases,Number,2019,164297.3997414079,191616.28908313016,140788.6903493802
Deaths,Algeria,Both,All ages,Non-communicable diseases,Rate,2019,392.61180592247973,457.8941445178034,336.43442962901514
Deaths,Somalia,Both,All ages,Total burden related to hepatitis B,Number,2019,1596.8920852768358,2646.163227596349,993.497974559141
Deaths,Somalia,Both,All ages,Total burden related to hepatitis B,Rate,2019,7.849792546698333,13.007661928346312,4.883706962892399
Deaths,Somalia,Both,All ages,Total burden related to hepatitis C,Number,2019,1070.5956654975785,1661.713441294021,652.8481834602903
Deaths,Somalia,Both,All ages,Total burden related to hepatitis C,Rate,2019,5.26269367418998,8.168432861859257,3.2091854245515417
Deaths,Somalia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,290.2011825649953,472.27177558468395,177.08523357866454
Deaths,Somalia,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.426532889069225,2.3215316164322783,0.8704923516701836
Deaths,Somalia,Both,All ages,Total cancers,Number,2019,7982.089256455812,10896.71992276975,5565.988853875962
Deaths,Somalia,Both,All ages,Total cancers,Rate,2019,39.23730684753535,53.56466577914606,27.360557562402345
Deaths,United Republic of Tanzania,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,184752.98784146228,218304.62685289743,157995.11704361296
Deaths,United Republic of Tanzania,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,325.6355921461657,384.7718906418546,278.47362089130735
Deaths,Spain,Both,All ages,Injuries,Number,2019,16175.309534747885,17139.667830345727,14784.374917449582
Deaths,Spain,Both,All ages,Injuries,Rate,2019,35.14750441306039,37.24296894667457,32.12512759271269
Deaths,Somalia,Both,All ages,Non-communicable diseases,Number,2019,48882.60574897122,63026.565709877024,37900.16591800522
Deaths,Somalia,Both,All ages,Non-communicable diseases,Rate,2019,240.29069829408482,309.817720505276,186.3046618395708
Deaths,Cyprus,Both,All ages,Non-communicable diseases,Number,2019,7920.09148017615,8618.572644106784,7301.2239783112245
Deaths,Cyprus,Both,All ages,Non-communicable diseases,Rate,2019,602.986593686726,656.1646130122682,555.8698643122003
Deaths,Bulgaria,Both,All ages,Non-communicable diseases,Number,2019,118227.97591607833,140882.54217001607,98558.81457640739
Deaths,Bulgaria,Both,All ages,Non-communicable diseases,Rate,2019,1704.8936695057716,2031.581378505827,1421.2566674116474
Deaths,Sweden,Both,All ages,Non-communicable diseases,Number,2019,84926.04341731597,86222.46630358431,83697.76794761253
Deaths,Sweden,Both,All ages,Non-communicable diseases,Rate,2019,830.7719570382665,843.4539534558054,818.7565990316112
Deaths,United Arab Emirates,Both,All ages,Total burden related to hepatitis B,Number,2019,264.46814468564855,429.6506824895589,160.5487398941926
Deaths,United Arab Emirates,Both,All ages,Total burden related to hepatitis B,Rate,2019,2.8616816211686515,4.649041808284212,1.7372201056694176
Deaths,United Arab Emirates,Both,All ages,Total burden related to hepatitis C,Number,2019,297.1290241319203,434.27989203655636,185.1299696386324
Deaths,United Arab Emirates,Both,All ages,Total burden related to hepatitis C,Rate,2019,3.215089168809954,4.699132241281075,2.0032016796279724
Deaths,United Arab Emirates,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,71.7403298076277,114.72673955104554,40.44323198280312
Deaths,United Arab Emirates,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,0.7762673404431619,1.241402447240163,0.4376166127811471
Deaths,United Arab Emirates,Both,All ages,Total cancers,Number,2019,5458.0944281426,7416.569621314994,3869.142694857261
Deaths,United Arab Emirates,Both,All ages,Total cancers,Rate,2019,59.05939458298128,80.25110548819372,41.86611795047243
Deaths,Yemen,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,44978.042228035985,56876.972146824955,35292.38163059191
Deaths,Yemen,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,142.77430796652703,180.54521573712697,112.02900602591112
Deaths,United Republic of Tanzania,Both,All ages,Injuries,Number,2019,22952.69253157786,28381.774846138982,18775.27438861691
Deaths,United Republic of Tanzania,Both,All ages,Injuries,Rate,2019,40.455170501940245,50.024176421505764,33.09227993914979
Deaths,Belize,Both,All ages,Total burden related to hepatitis B,Number,2019,7.484239902060613,9.805924288014323,5.6531690148213265
Deaths,Belize,Both,All ages,Total burden related to hepatitis B,Rate,2019,1.8250080734372098,2.391143419682867,1.3785072669454965
Deaths,Belize,Both,All ages,Total burden related to hepatitis C,Number,2019,14.848596823175223,19.616038682951928,10.996517327915052
Deaths,Belize,Both,All ages,Total burden related to hepatitis C,Rate,2019,3.620783063627862,4.783308583599434,2.681465742113865
Deaths,Cameroon,Both,All ages,Total burden related to hepatitis B,Number,2019,2091.734480179544,2986.5579272655464,1402.420310316942
Deaths,Cameroon,Both,All ages,Total burden related to hepatitis B,Rate,2019,7.1876295114578745,10.262426755928276,4.819004374320362
Deaths,Cameroon,Both,All ages,Total burden related to hepatitis C,Number,2019,270.45451939437805,416.5187272955818,168.2655719484941
Deaths,Cameroon,Both,All ages,Total burden related to hepatitis C,Rate,2019,0.9293373052488612,1.4312439388232598,0.5781950826739356
Deaths,Cameroon,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,330.56581406186484,529.3541883819641,196.30100531695743
Deaths,Cameroon,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,1.1358920661986742,1.8189697700548715,0.6745305928235702
Deaths,Cameroon,Both,All ages,Total cancers,Number,2019,14211.26452873152,18794.912413412338,10864.871790943027
Deaths,Cameroon,Both,All ages,Total cancers,Rate,2019,48.83282524131712,64.58318128231684,37.333932132765284
Deaths,Cabo Verde,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,625.6185924343168,740.2492227310395,541.2973686136669
Deaths,Cabo Verde,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,111.0112792032302,131.35161604583755,96.04911689937433
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to hepatitis B,Number,2019,209.92192468329603,283.79815377729665,148.41069966332552
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to hepatitis B,Rate,2019,6.361304513936784,8.599990112486308,4.497318015300912
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to hepatitis C,Number,2019,262.12323967493336,352.9404991867657,185.00070071690206
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.943171015926624,10.695223922013353,5.606111864338964
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,86.55047535738638,119.06225117830421,60.36893929463662
Deaths,Bosnia and Herzegovina,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.6227557240862414,3.6079663284465333,1.8293715943006743
Deaths,Belgium,Both,All ages,Injuries,Number,2019,7633.667528680827,8097.720131587493,7044.755162910848
Deaths,Belgium,Both,All ages,Injuries,Rate,2019,66.84960919130057,70.91341404420564,61.69238150857357
Deaths,Belize,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,11.610753451587083,15.732884749705544,8.296509631839136
Deaths,Belize,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,2.831245265401136,3.8364138593104737,2.0230774611176257
Deaths,Belize,Both,All ages,Total cancers,Number,2019,298.4624785110645,338.9179355147345,261.39626279302263
Deaths,Belize,Both,All ages,Total cancers,Rate,2019,72.77912520559413,82.6440596027347,63.740646506031474
Deaths,Cuba,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,8319.138233674914,9808.622422847624,6897.802029567603
Deaths,Cuba,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,73.2414555098426,86.35483178868785,60.728052145986204
Deaths,Mauritius,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,563.008929993677,664.4162754438555,476.49250362442973
Deaths,Mauritius,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,44.10005420206277,52.04321316916885,37.32328941381066
Deaths,Belarus,Both,All ages,Injuries,Number,2019,8176.417988026482,10552.847950503969,6461.28009764683
Deaths,Belarus,Both,All ages,Injuries,Rate,2019,86.0604439973768,111.07342865630399,68.0078531710578
Deaths,Equatorial Guinea,Both,All ages,Total burden related to hepatitis B,Number,2019,46.69504909016214,74.09696523753439,27.90403146658939
Deaths,Equatorial Guinea,Both,All ages,Total burden related to hepatitis B,Rate,2019,3.288756383191635,5.218687465764125,1.96529532339351
Deaths,Equatorial Guinea,Both,All ages,Total burden related to hepatitis C,Number,2019,41.777636919168394,65.28732805741537,25.74465728360707
Deaths,Equatorial Guinea,Both,All ages,Total burden related to hepatitis C,Rate,2019,2.9424205085914483,4.598220176956351,1.8132094863217902
Deaths,Equatorial Guinea,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Number,2019,9.808430412624878,15.676532089749532,5.732958548627845
Deaths,Equatorial Guinea,Both,All ages,Total burden related to Non-alcoholic fatty liver disease (NAFLD),Rate,2019,0.6908128111467625,1.1041062378352713,0.40377522646924774
Deaths,Equatorial Guinea,Both,All ages,Total cancers,Number,2019,599.6838036373839,859.1810902201541,425.44501833132944
Deaths,Equatorial Guinea,Both,All ages,Total cancers,Rate,2019,42.236039484635505,60.51256717437292,29.964311998743042
Deaths,Gabon,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Number,2019,4227.480982284795,5218.894042958398,3454.987664552217
Deaths,Gabon,Both,All ages,"Communicable, maternal, neonatal, and nutritional diseases",Rate,2019,241.56509100209345,298.21603448968455,197.4235751966869
Deaths,Eswatini,Both,All ages,Total burden related to hepatitis B,Number,2019,89.75496172316922,148.00441899282126,40.69836728824025
Deaths,Eswatini,Both,All ages,Total burden related to hepatitis B,Rate,2019,7.858706226577943,12.95887410310919,3.5634410207440075
Deaths,Eswatini,Both,All ages,Total burden related to hepatitis C,Number,2019,81.19367588203686,121.3423515851856,52.52210352410082
Deaths,Eswatini,Both,All ages,Total burden related to hepatitis C,Rate,2019,7.109102761147977,10.624414245657775,4.598695983748317
Deaths,Malta,Both,All ages,Non-communicable diseases,Number,2019,3427.0813760991177,3715.2193907435035,3147.7748642678916
Deaths,Malta,Both,All ages,Non-communicable diseases,Rate,2019,780.2639971383901,845.8660924378745,716.6726226037473
